Payment_type_Hourly,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Job_Cost,Hourly_Rate,Applicants_Num,Category,Client_Country
0,1,2,11.51293546,12,4.262679877,800.0,,8,Content Creation & SEO,United States
1,1,1,0.0,12,0.0,,60.0,50,Graphic Design & Branding,United States
0,1,1,0.0,8,0.0,75.0,,3,Influencer & Social Media Marketing,Italy
0,1,1,9.210440367,12,3.761200116,600.0,,8,Social Media Content Creation,United Kingdom
1,1,2,4.615120517,12,0.0,,16.5,3,Social Media Content Creation,United States
0,0,0,0.0,8,0.0,1000.0,,13,Social Media Marketing,Pakistan
0,0,0,0.0,4,0.0,258.0,,8,Business Strategy & Development,Somalia
0,1,1,0.0,8,0.0,300.0,,13,SEO & Search Engine Marketing,France
1,1,2,11.51293546,12,4.532599493,,75.0,35,Marketing Strategy & Campaigns,United States
1,1,2,6.908754779,12,0.693147181,,6.0,50,Data Analysis & Visualization,United States
0,1,2,9.903537551,4,3.401197382,14.0,,8,Marketing Strategy & Campaigns,Netherlands
1,1,1,6.908754779,12,1.386294361,,30.0,18,Graphic Design & Branding,Chile
0,1,2,11.51293546,12,5.583496309,999.0,,8,Social Media Marketing,Indonesia
1,1,2,6.803505258,12,0.0,,22.5,13,Sales & Marketing Strategy,United States
0,0,2,0.0,2,0.0,30.0,,8,Data Analysis & Visualization,United Arab Emirates
1,1,2,8.517393171,12,3.258096538,,25.0,13,Influencer & Social Media Marketing,United Kingdom
0,1,2,9.210440367,8,3.951243719,400.0,,8,Marketing Strategy & Campaigns,United States
1,1,2,9.210440367,4,2.564949357,,16.5,35,Graphic Design & Branding,Bermuda
1,1,2,0.0,4,0.0,,13.5,8,Marketing Automation & CRM,India
0,1,1,9.903537551,12,1.386294361,12000.0,,18,Digital & Social Media Marketing,United States
0,1,2,6.908754779,8,3.850147602,50.0,,3,Influencer & Social Media Marketing,Mexico
1,0,2,0.0,8,0.0,,29.0,8,Marketing Automation & CRM,United States
0,0,2,0.0,8,0.0,500.0,,13,Salesforce & CRM Development,Cayman Islands
1,1,0,8.987321813,12,2.63905733,,30.0,35,Sales & Marketing Strategy,United States
1,0,2,0.0,2,0.0,,20.0,35,Graphic Design & Branding,United Arab Emirates
0,1,1,5.993961427,4,2.708050201,20.0,,35,Graphic Design & Branding,Bangladesh
1,1,0,7.601402335,8,0.0,,6.5,13,Marketing Automation & CRM,United States
1,1,2,9.210440367,4,2.397895273,,50.0,35,Content Creation & SEO,United States
0,0,2,0.0,8,0.0,250.0,,13,Sales & Marketing Strategy,Germany
1,1,1,9.210440367,12,2.079441542,,30.0,8,Social Media Content Creation,United Kingdom
1,1,1,9.210440367,12,3.951243719,,6.5,13,Marketing Strategy & Campaigns,United States
0,0,0,0.0,8,0.0,50.0,,8,Content Creation & SEO,Pakistan
1,1,1,4.394449155,12,4.86753445,,22.5,35,Data Science & SQL Development,United States
1,1,2,6.685860947,4,3.663561646,,7.5,50,Data Analysis & Visualization,United States
0,1,2,0.0,4,0.0,30.0,,8,Digital & Social Media Marketing,Morocco
0,1,2,9.105090961,8,2.302585093,200.0,,35,Digital & Social Media Marketing,United States
1,1,2,10.59665973,12,4.317488114,,24.0,35,Marketing Strategy & Campaigns,United States
1,0,2,0.0,2,0.0,,33.5,18,Content Creation & SEO,United Kingdom
1,0,2,0.0,12,0.0,,32.5,35,Influencer & Social Media Marketing,United States
1,0,2,0.0,12,0.0,,47.5,18,Digital & Social Media Marketing,United States
1,0,2,0.0,2,0.0,,22.5,3,Business Strategy & Development,United States
1,0,1,0.0,2,0.0,,75.0,8,Graphic Design & Illustration,United States
0,1,2,6.908754779,4,5.141663557,5.0,,35,Data Science & SQL Development,United States
0,1,2,9.210440367,8,3.688879454,100.0,,50,Digital & Social Media Marketing,United Arab Emirates
0,1,2,10.30898599,12,1.791759469,1000.0,,13,Marketing Automation & CRM,United States
1,0,2,0.0,2,0.0,,50.0,3,Full-Stack Development,United States
0,0,2,0.0,2,0.0,20.0,,3,Marketing Strategy & Campaigns,India
1,0,2,0.0,2,0.0,,12.5,3,Google Analytics & Ads Marketing,India
1,1,2,9.210440367,12,2.995732274,,22.5,8,Social Media Content Creation,Singapore
1,0,1,0.0,8,0.0,,10.0,3,Marketing Strategy & Campaigns,India
0,1,1,8.699681401,8,2.833213344,200.0,,35,Digital & Social Media Marketing,Germany
1,1,1,3.044522438,12,0.693147181,,32.5,50,Marketing Strategy & Campaigns,Spain
0,1,2,10.30898599,12,1.791759469,1000.0,,8,Google Analytics & Ads Marketing,United States
1,0,2,0.0,2,0.0,,4.0,8,Data Analysis & Visualization,India
0,1,0,9.210440367,8,3.33220451,100.0,,8,Influencer & Social Media Marketing,United States
1,0,1,0.0,8,0.0,,41.5,35,Digital & Social Media Marketing,United Kingdom
0,1,2,10.30898599,8,1.098612289,250.0,,8,Project Management & Skills,United States
0,1,2,9.105090961,12,0.693147181,800.0,,35,Marketing Strategy & Campaigns,United Kingdom
1,1,1,0.0,8,0.0,,38.5,50,Digital & Social Media Marketing,United Kingdom
0,1,2,6.398594935,4,0.0,40.0,,35,Digital & Social Media Marketing,Switzerland
1,1,1,10.30898599,12,2.302585093,,15.0,8,Marketing Strategy & Campaigns,United States
0,1,2,4.615120517,8,0.0,50.0,,8,Salesforce & CRM Development,United States
1,1,2,9.210440367,12,1.386294361,,31.5,35,Marketing Strategy & Campaigns,United States
1,1,1,11.51293546,12,4.736198448,,20.0,3,Sales & Marketing Strategy,Israel
1,1,2,11.51293546,12,1.098612289,,50.0,13,Marketing Automation & CRM,United States
1,0,2,0.0,8,0.0,,8.5,35,Influencer & Social Media Marketing,United Kingdom
1,1,2,10.30898599,12,2.564949357,,7.5,8,Digital & Social Media Marketing,United States
1,1,2,6.216606101,12,2.397895273,,16.5,3,Social Media Marketing,Italy
1,1,0,6.908754779,12,1.945910149,,10.0,35,Digital & Social Media Marketing,Sweden
0,0,2,0.0,2,0.0,20.0,,3,Digital & Social Media Marketing,Trinidad and Tobago
1,0,1,0.0,2,0.0,,105.0,3,RESTful API Development,United States
1,1,2,5.707110265,12,1.609437912,,4.0,13,Salesforce & CRM Development,Canada
0,0,2,0.0,2,0.0,5.0,,3,Full-Stack Development,Ireland
1,1,2,4.394449155,12,5.690359454,,7.0,3,Salesforce & CRM Development,Switzerland
1,1,1,11.51293546,12,4.219507705,,80.0,8,Influencer & Social Media Marketing,United States
0,0,1,0.0,8,0.0,300.0,,3,Influencer & Social Media Marketing,India
0,0,1,0.0,2,0.0,5.0,,3,Marketing Automation & CRM,United Kingdom
1,1,2,0.0,12,0.0,,10.0,8,Marketing Automation & CRM,United Kingdom
1,1,0,4.394449155,12,2.302585093,,5.5,35,Data Analysis & Visualization,Singapore
1,1,1,4.262679877,12,0.0,,50.0,35,SEO & Search Engine Marketing,United Kingdom
1,1,2,4.394449155,12,4.94875989,,9.0,8,Social Media Content Creation,United States
0,0,2,0.0,4,0.0,500.0,,3,Marketing Strategy & Campaigns,South Africa
1,1,1,5.303304908,4,2.564949357,,8.5,3,Google Analytics & Ads Marketing,India
0,0,2,0.0,8,0.0,100.0,,3,Digital & Social Media Marketing,Italy
1,0,0,0.0,8,0.0,,12.0,3,Digital & Social Media Marketing,India
1,1,1,9.903537551,12,1.098612289,,55.0,35,Shopify & E-commerce Marketing,United States
0,0,2,0.0,8,0.0,1300.0,,18,Frontend & WordPress Development,Germany
1,0,0,0.0,12,0.0,,10.5,35,Social Media Marketing,United States
1,0,1,0.0,2,0.0,,40.0,13,Data Analysis & Visualization,Spain
1,0,2,0.0,2,0.0,,16.5,13,Influencer & Social Media Marketing,Tanzania
0,1,2,7.601402335,8,4.060443011,50.0,,8,SEO & Search Engine Marketing,India
0,1,2,11.15626481,8,3.828641396,100.0,,18,Marketing Strategy & Campaigns,United States
0,0,1,0.0,4,0.0,200.0,,13,Influencer & Social Media Marketing,United States
1,1,2,6.216606101,4,0.693147181,,15.0,35,Social Media Marketing,Canada
0,1,2,5.303304908,8,0.0,300.0,,35,Digital & Social Media Marketing,Czech Republic
0,1,1,8.699681401,12,3.737669618,900.0,,8,Digital & Social Media Marketing,Ireland
1,1,1,6.398594935,12,0.693147181,,27.5,3,Digital & Social Media Marketing,Australia
0,1,2,6.803505258,4,4.204692619,40.0,,18,Big Data & Business Analytics,Kenya
0,1,1,4.615120517,12,0.693147181,1000.0,,3,Digital & Social Media Marketing,Cambodia
1,1,1,8.294299609,12,2.944438979,,85.0,35,Influencer & Social Media Marketing,India
0,0,2,0.0,2,0.0,40.0,,3,Marketing Automation & CRM,India
0,1,2,8.294299609,8,2.708050201,50.0,,8,Big Data & Business Analytics,United States
0,0,2,0.0,8,0.0,499.0,,3,Project Management & Skills,United States
1,1,2,0.0,12,0.0,,16.5,35,Social Media Marketing,France
1,1,1,9.105090961,12,3.988984047,,35.0,18,Influencer & Social Media Marketing,Ukraine
1,1,2,9.210440367,12,3.761200116,,16.5,13,Social Media Content Creation,United Kingdom
0,1,2,0.0,8,0.0,300.0,,8,Marketing Automation & CRM,Hungary
1,0,2,0.0,2,0.0,,33.0,13,Marketing Automation & CRM,United States
0,0,2,0.0,4,0.0,360.0,,3,Digital & Social Media Marketing,India
1,0,2,0.0,8,0.0,,37.5,13,Google Analytics & Ads Marketing,United Arab Emirates
0,0,1,0.0,4,0.0,250.0,,18,Frontend & WordPress Development,Poland
0,1,1,8.517393171,4,3.044522438,47.0,,13,Influencer & Social Media Marketing,Panama
1,1,2,11.51293546,12,4.477336814,,35.0,18,Project Management & Skills,United States
0,0,2,0.0,12,0.0,4000.0,,18,Sales & Marketing Strategy,United States
1,1,1,8.987321813,4,2.772588722,,37.5,35,Marketing Strategy & Campaigns,United States
1,1,1,8.006700845,12,0.693147181,,44.0,50,Google Analytics & Ads Marketing,Finland
0,1,1,9.210440367,8,3.496507561,300.0,,18,Data Analysis & Visualization,United States
0,0,1,0.0,8,0.0,6000.0,,35,Marketing Strategy & Campaigns,Algeria
1,0,1,0.0,8,0.0,,52.5,50,Marketing Strategy & Campaigns,United Kingdom
1,1,2,0.0,8,0.0,,12.5,35,Data Analysis & Visualization,United States
1,1,2,0.0,4,0.0,,16.5,35,Influencer & Social Media Marketing,United States
1,1,2,4.394449155,8,0.0,,10.0,3,Marketing Strategy & Campaigns,Philippines
1,1,2,7.601402335,12,2.397895273,,14.0,35,Digital & Social Media Marketing,United States
0,1,2,0.0,4,0.0,30.0,,8,Business Strategy & Development,Morocco
1,0,1,0.0,8,0.0,,45.5,18,Marketing Automation & CRM,Australia
0,1,2,11.51293546,12,4.17438727,10000.0,,3,Marketing Strategy & Campaigns,United States
1,0,0,0.0,8,0.0,,13.0,8,Digital & Social Media Marketing,Italy
1,1,1,6.685860947,12,1.609437912,,3.0,3,Marketing Strategy & Campaigns,Australia
0,1,2,6.908754779,8,0.693147181,350.0,,8,Content Marketing & Strategy,Austria
0,0,0,0.0,2,0.0,5.0,,3,Marketing Strategy & Campaigns,Kenya
1,0,2,0.0,8,0.0,,15.0,8,E-commerce Marketing & Platforms,United States
0,1,2,11.51293546,4,5.043425117,15.0,,3,Digital & Social Media Marketing,Canada
0,0,1,0.0,4,0.0,180.0,,3,Digital & Social Media Marketing,India
1,1,1,8.987321813,12,3.610917913,,25.0,18,Sales & Marketing Strategy,United Kingdom
1,0,2,0.0,4,0.0,,20.0,18,Graphic Design & Illustration,United Arab Emirates
0,1,1,6.908754779,12,1.386294361,1000.0,,8,Content Creation & SEO,Ireland
1,1,1,8.987321813,4,1.098612289,,17.5,18,Google Analytics & Ads Marketing,Saudi Arabia
0,1,1,0.0,8,0.0,500.0,,3,Marketing Strategy & Campaigns,Netherlands
0,0,2,0.0,4,0.0,100.0,,8,Marketing Automation & CRM,United States
0,1,2,11.51293546,4,5.043425117,15.0,,3,Marketing Automation & CRM,Canada
0,0,1,0.0,8,0.0,50.0,,3,Data Analysis & Visualization,Egypt
0,1,1,6.908754779,8,1.945910149,100.0,,13,Data Science & SQL Development,United Kingdom
1,0,2,0.0,12,0.0,,11.0,3,Digital & Social Media Marketing,Sweden
1,1,1,0.0,4,0.0,,41.5,35,Data Analysis & Visualization,United States
1,1,1,8.987321813,4,4.94875989,,11.5,18,Marketing Strategy & Campaigns,United Kingdom
1,1,0,0.0,12,0.0,,14.0,3,Social Media Content Creation,United States
0,1,2,7.601402335,8,2.995732274,500.0,,18,Salesforce & CRM Development,United Kingdom
0,1,2,11.00211651,8,3.80666249,200.0,,50,Content Marketing & Strategy,United States
1,1,2,0.0,8,0.0,,11.5,35,Data Analysis & Visualization,United States
0,1,1,6.908754779,8,1.945910149,150.0,,8,Marketing Automation & CRM,United Kingdom
0,0,1,0.0,8,0.0,150.0,,3,Graphic Design & Illustration,United Arab Emirates
1,0,2,0.0,2,0.0,,30.0,8,Project Management & Skills,Australia
0,1,2,4.615120517,8,1.791759469,90.0,,8,SEO & Search Engine Marketing,India
1,1,1,5.303304908,12,0.693147181,,37.5,3,E-commerce Marketing & Platforms,Canada
0,0,1,0.0,8,0.0,800.0,,3,Social Media Marketing,India
0,0,2,0.0,2,0.0,10.0,,13,Influencer & Social Media Marketing,Egypt
0,1,1,3.433987204,8,0.693147181,400.0,,3,Influencer & Social Media Marketing,Philippines
0,0,2,0.0,4,0.0,500.0,,18,Influencer & Social Media Marketing,United States
0,1,2,2.397895273,4,0.0,10.0,,13,Data Science & SQL Development,United Kingdom
0,1,1,6.908754779,4,3.761200116,10.0,,35,Social Media Content Creation,United States
0,1,1,5.303304908,4,1.945910149,10.0,,35,Social Media Marketing,India
0,1,2,4.510859507,4,2.48490665,5.0,,8,Google Analytics & Ads Marketing,United Arab Emirates
0,1,2,4.394449155,12,1.386294361,1350.0,,8,Influencer & Social Media Marketing,Turkey
1,1,1,9.903537551,12,4.394449155,,44.0,13,Sales & Marketing Strategy,Israel
1,0,2,0.0,8,0.0,,12.5,35,Data Science & SQL Development,United States
1,0,0,0.0,2,0.0,,7.5,3,Business Strategy & Development,India
0,1,2,4.615120517,8,0.693147181,50.0,,13,Influencer & Social Media Marketing,United States
1,0,2,0.0,12,0.0,,10.0,3,Shopify & E-commerce Marketing,Pakistan
0,1,2,5.707110265,4,2.63905733,25.0,,50,Content Creation & SEO,Canada
1,1,2,5.707110265,12,0.693147181,,27.5,3,Marketing Automation & CRM,Estonia
0,1,2,4.394449155,8,4.262679877,100.0,,8,Content Creation & SEO,United States
1,1,2,9.903537551,12,2.890371758,,4.0,50,Data Analysis & Visualization,Australia
0,1,1,0.0,8,0.0,100.0,,18,E-commerce Marketing & Platforms,Latvia
0,1,2,4.615120517,8,0.693147181,50.0,,8,Google Analytics & Ads Marketing,Armenia
1,0,1,0.0,2,0.0,,44.0,8,Graphic Design & Branding,Jordan
1,1,1,0.0,12,0.0,,7.5,3,Marketing Strategy & Campaigns,India
0,0,2,0.0,4,0.0,5.0,,13,Digital & Social Media Marketing,Egypt
0,1,2,10.30898599,12,3.258096538,1000.0,,8,Marketing Strategy & Campaigns,Latvia
1,1,1,0.0,4,0.0,,47.5,50,Marketing Strategy & Campaigns,Australia
1,1,1,9.210440367,12,3.850147602,,32.5,35,Influencer & Social Media Marketing,Serbia
0,1,1,10.30898599,8,4.290459441,400.0,,8,Influencer & Social Media Marketing,Singapore
1,1,1,10.30898599,8,3.33220451,,25.0,8,Salesforce & CRM Development,Bulgaria
1,0,2,0.0,8,0.0,,11.0,35,Data Analysis & Visualization,United States
0,0,2,0.0,12,0.0,1400.0,,35,Content Marketing & Strategy,Romania
0,0,1,0.0,8,0.0,1000.0,,3,Marketing Automation & CRM,Israel
1,0,2,0.0,8,0.0,,30.0,13,Content Marketing & Strategy,Hong Kong
1,0,2,0.0,8,0.0,,16.5,8,Digital & Social Media Marketing,India
1,1,2,4.615120517,12,0.0,,17.5,18,Sales & Marketing Strategy,United States
1,1,1,11.51293546,4,3.526360525,,45.5,35,Full-Stack Development,France
0,0,1,0.0,8,0.0,2000.0,,13,Frontend Branding Development,France
1,1,1,0.0,12,0.0,,60.0,13,Content Creation & SEO,United States
0,0,1,0.0,4,0.0,10.0,,18,Digital & Social Media Marketing,Egypt
0,1,1,8.987321813,8,2.995732274,500.0,,35,Marketing Strategy & Campaigns,United States
0,0,1,0.0,8,0.0,500.0,,35,Shopify & E-commerce Marketing,Romania
1,1,2,4.394449155,12,4.262679877,,18.0,35,Sales & Marketing Strategy,United States
0,1,2,11.51293546,4,5.043425117,15.0,,3,Digital & Social Media Marketing,Canada
0,1,2,0.0,4,0.0,5.0,,3,Sales & Marketing Strategy,Jordan
1,1,2,0.0,12,0.0,,5.0,3,Sales & Marketing Strategy,Jordan
0,1,2,0.0,8,0.0,50.0,,13,Digital & Social Media Marketing,India
1,0,2,0.0,8,0.0,,15.0,13,Social Media Content Creation,Palestinian Territories
0,1,2,10.30898599,8,4.753590191,100.0,,13,Marketing Automation & CRM,India
0,1,0,7.601402335,4,2.995732274,10.0,,8,Influencer & Social Media Marketing,India
1,0,1,0.0,2,0.0,,10.0,35,Shopify & E-commerce Marketing,United Kingdom
1,0,2,0.0,2,0.0,,45.0,8,Marketing Automation & CRM,Latvia
1,1,2,11.51293546,12,2.63905733,,42.5,13,Data Analysis & Visualization,Italy
1,1,1,6.685860947,12,0.693147181,,42.0,18,AI & Mobile App Development,United Kingdom
0,1,2,8.699681401,8,2.63905733,100.0,,35,Content Creation & SEO,Canada
1,0,2,0.0,8,0.0,,4.0,8,Influencer & Social Media Marketing,Georgia
0,1,1,6.908754779,8,2.079441542,100.0,,3,AI & Mobile App Development,Singapore
0,1,0,7.601402335,4,2.995732274,10.0,,8,Influencer & Social Media Marketing,India
1,0,1,0.0,2,0.0,,10.0,35,Marketing Automation & CRM,United Kingdom
1,0,2,0.0,2,0.0,,45.0,8,Google Analytics & Ads Marketing,Latvia
1,1,2,11.51293546,12,2.63905733,,42.5,13,Digital & Social Media Marketing,Italy
1,1,1,6.685860947,12,0.693147181,,42.0,18,AI & Mobile App Development,United Kingdom
0,1,2,8.699681401,8,2.63905733,100.0,,35,Content Creation & SEO,Canada
1,0,2,0.0,8,0.0,,4.0,8,Social Media Content Creation,Georgia
0,1,1,6.908754779,8,2.079441542,100.0,,3,AI & Mobile App Development,Singapore
1,0,2,0.0,8,0.0,,10.0,8,Marketing Automation & CRM,Ireland
0,1,2,0.0,8,0.0,150.0,,50,Social Media Content Creation,United Kingdom
0,1,2,2.397895273,4,0.0,20.0,,13,Data Analysis & Visualization,Germany
1,1,2,8.699681401,12,2.197224577,,35.0,8,Marketing Strategy & Campaigns,Australia
1,1,1,0.0,12,0.0,,50.0,18,Digital & Social Media Marketing,United Kingdom
1,1,1,0.0,4,0.0,,15.0,8,E-commerce Marketing & Platforms,Qatar
0,1,2,6.803505258,4,1.791759469,30.0,,50,WordPress & Web Development,United Kingdom
0,1,0,5.707110265,8,0.693147181,110.0,,3,Social Media Marketing,Slovakia
1,0,2,0.0,12,0.0,,27.5,13,Salesforce & CRM Development,United Kingdom
1,1,2,0.0,12,0.0,,6.5,13,Social Media Marketing,Netherlands
1,0,1,0.0,8,0.0,,18.5,3,Digital & Social Media Marketing,Denmark
1,1,1,11.28979441,12,2.890371758,,10.0,35,Shopify & E-commerce Marketing,United States
1,1,2,8.294299609,12,1.098612289,,16.5,35,Influencer & Social Media Marketing,United States
0,0,1,0.0,4,0.0,200.0,,3,Influencer & Social Media Marketing,India
1,1,1,5.993961427,4,0.693147181,,49.0,8,Digital & Social Media Marketing,Belgium
1,1,2,0.0,12,0.0,,14.0,35,Social Media Content Creation,United Kingdom
0,1,0,7.601402335,4,2.995732274,10.0,,3,Sales & Marketing Strategy,India
0,1,1,9.210440367,12,3.663561646,1000.0,,35,Social Media Content Creation,United Kingdom
1,1,1,0.0,12,0.0,,32.5,50,Marketing Strategy & Campaigns,United States
1,1,2,3.044522438,4,0.0,,47.5,35,Marketing Automation & CRM,Canada
1,1,2,4.394449155,12,4.262679877,,18.5,13,Digital & Social Media Marketing,United States
0,0,1,0.0,4,0.0,500.0,,3,Marketing Automation & CRM,Romania
1,1,2,9.210440367,12,3.091042453,,16.5,50,Google Analytics & Ads Marketing,United States
0,1,2,0.0,8,0.0,500.0,,50,Marketing Strategy & Campaigns,South Africa
1,1,1,4.615120517,12,1.945910149,,40.0,3,Marketing Strategy & Campaigns,Pakistan
0,0,2,0.0,4,0.0,50.0,,8,Digital & Social Media Marketing,United Arab Emirates
1,1,1,8.517393171,12,2.397895273,,30.0,35,Graphic Design & Branding,Senegal
0,1,1,10.81979828,12,2.890371758,5000.0,,8,Digital & Social Media Marketing,United States
0,1,0,2.397895273,4,0.693147181,8.0,,35,Social Media Content Creation,Latvia
0,1,2,8.517393171,8,3.988984047,50.0,,35,Google Analytics & Ads Marketing,United Kingdom
0,1,1,4.394449155,8,4.624972813,500.0,,35,Content Marketing & Strategy,Denmark
0,1,2,6.908754779,8,3.218875825,100.0,,8,Digital & Social Media Marketing,India
0,1,2,8.517393171,4,2.995732274,375.0,,13,Digital & Social Media Marketing,South Korea
1,1,2,9.210440367,4,4.127134385,,15.0,8,Big Data & Business Analytics,China
0,1,1,8.517393171,4,2.197224577,30.0,,13,E-commerce Marketing & Platforms,United States
0,1,1,4.110873864,4,0.0,25.0,,3,Influencer & Social Media Marketing,Italy
1,1,1,7.601402335,4,2.890371758,,41.5,13,Marketing Automation & CRM,Norway
1,1,2,11.15626481,12,4.007333185,,33.5,35,SEO & Search Engine Marketing,Ireland
0,1,1,9.210440367,8,2.197224577,100.0,,35,Content Creation & SEO,United Kingdom
0,0,1,0.0,12,0.0,900.0,,13,Marketing Automation & CRM,Pakistan
0,1,1,8.853808275,4,3.433987204,160.0,,35,Content Creation & SEO,Poland
1,1,2,10.30898599,12,2.397895273,,32.5,35,Web Design & Development,United Kingdom
1,1,0,8.006700845,12,2.397895273,,12.0,13,Digital & Social Media Marketing,Germany
0,0,1,0.0,8,0.0,200.0,,18,SEO & Search Engine Marketing,Pakistan
1,0,2,0.0,8,0.0,,16.5,35,Social Media Content Creation,Singapore
1,0,1,0.0,12,0.0,,60.0,8,Marketing Automation & CRM,United Kingdom
0,1,0,5.303304908,4,0.0,15.0,,3,Digital & Social Media Marketing,Romania
0,0,2,0.0,8,0.0,500.0,,35,Web & Branding Development,United Kingdom
0,1,2,9.903537551,12,1.791759469,1200.0,,3,Content Marketing & Strategy,Israel
1,0,1,0.0,8,0.0,,20.0,35,Digital & Social Media Marketing,Israel
0,1,1,5.303304908,4,0.0,15.0,,3,Marketing Automation & CRM,Romania
1,1,1,6.908754779,12,1.386294361,,32.5,18,Shopify & E-commerce Marketing,United Kingdom
1,0,0,0.0,8,0.0,,7.5,13,Data Analysis & Visualization,Germany
0,1,0,4.615120517,8,1.098612289,100.0,,8,Graphic Design & Illustration,Saudi Arabia
0,1,1,8.517393171,8,0.693147181,150.0,,35,Full-Stack Development,United States
1,1,2,5.303304908,12,2.708050201,,4.0,35,E-commerce Marketing & Platforms,Pakistan
1,1,2,5.303304908,4,1.609437912,,18.0,18,Web & Branding Development,United Kingdom
1,1,0,6.398594935,2,1.386294361,,8.0,18,Graphic Design & Illustration,United States
1,0,1,0.0,2,0.0,,30.0,13,Web & Branding Development,Thailand
1,1,0,0.0,12,0.0,,30.0,8,Social Media Marketing,Pakistan
1,1,2,6.908754779,12,3.091042453,,20.0,13,SEO & Search Engine Marketing,Estonia
0,0,2,0.0,2,0.0,10.0,,8,Graphic Design & Branding,Egypt
0,1,0,4.615120517,8,1.098612289,100.0,,3,Influencer & Social Media Marketing,Poland
0,0,1,0.0,8,0.0,1000.0,,3,Social Media Marketing,United States
0,1,0,0.0,8,0.0,400.0,,35,Digital & Social Media Marketing,United Kingdom
1,0,2,0.0,8,0.0,,6.5,3,Influencer & Social Media Marketing,Netherlands
1,1,2,10.59665973,12,2.772588722,,17.5,35,Social Media Marketing,Israel
1,0,1,0.0,12,0.0,,25.0,8,Data Science & SQL Development,United States
0,1,2,0.0,12,0.0,1000.0,,3,Marketing Automation & CRM,India
0,1,1,6.908754779,8,1.791759469,150.0,,35,SEO & Search Engine Marketing,Italy
0,1,2,6.685860947,8,3.433987204,350.0,,35,SEO & Search Engine Marketing,Netherlands
0,1,1,5.993961427,8,0.0,300.0,,8,Marketing Automation & CRM,Vietnam
0,1,1,6.908754779,8,1.386294361,200.0,,3,Big Data & Business Analytics,United Kingdom
0,1,2,0.0,8,0.0,500.0,,35,Marketing Automation & CRM,South Africa
1,1,1,0.0,12,0.0,,32.5,13,Digital & Social Media Marketing,United States
0,1,0,0.0,2,0.0,5.0,,8,Frontend Branding Development,Germany
1,1,2,11.51293546,12,5.697093487,,6.5,3,Graphic Design & Branding,South Korea
1,1,1,7.601402335,12,1.386294361,,10.5,13,Data Analysis & Visualization,United States
0,0,2,0.0,8,0.0,800.0,,3,Marketing Strategy & Campaigns,Singapore
1,1,1,0.0,12,0.0,,32.5,18,Marketing Automation & CRM,Ukraine
1,1,1,10.59665973,12,4.110873864,,4.0,18,Google Analytics & Ads Marketing,United Kingdom
0,1,2,2.397895273,4,0.693147181,5.0,,8,Digital & Social Media Marketing,India
0,1,0,0.0,4,0.0,5.0,,35,Sales & Marketing Strategy,United States
0,0,1,0.0,2,0.0,15.0,,8,Digital & Social Media Marketing,Pakistan
0,1,0,9.210440367,8,3.091042453,50.0,,8,Sales & Marketing Strategy,United States
1,0,1,0.0,12,0.0,,20.0,18,Digital & Social Media Marketing,India
0,0,0,0.0,4,0.0,500.0,,3,WordPress & Web Development,United States
1,1,1,8.006700845,12,1.098612289,,25.0,8,Influencer & Social Media Marketing,Taiwan
1,0,2,0.0,8,0.0,,5.5,8,Marketing Strategy & Campaigns,United States
1,1,0,9.210440367,12,2.564949357,,3.0,35,Marketing Automation & CRM,United States
1,1,1,5.993961427,12,1.386294361,,7.5,35,Marketing Automation & CRM,Canada
1,0,2,0.0,12,0.0,,3.5,8,Influencer & Social Media Marketing,India
0,0,2,0.0,2,0.0,10.0,,18,Salesforce & CRM Development,United States
0,0,1,0.0,12,0.0,2000.0,,35,Salesforce & CRM Development,United Kingdom
0,1,1,6.685860947,8,0.0,150.0,,13,Shopify & E-commerce Marketing,Australia
1,0,0,0.0,12,0.0,,7.5,3,Salesforce & CRM Development,India
1,0,1,0.0,8,0.0,,10.5,35,Influencer & Social Media Marketing,Switzerland
0,1,2,6.908754779,4,3.80666249,7.0,,35,Social Media Marketing,Bangladesh
1,1,1,6.908754779,12,0.693147181,,4.0,18,Social Media Content Creation,United Kingdom
0,1,2,0.0,8,0.0,50.0,,8,Marketing Automation & CRM,India
1,0,0,0.0,2,0.0,,9.0,13,Full-Stack Development,France
1,1,1,9.210440367,12,2.63905733,,22.5,50,Marketing Automation & CRM,United States
0,1,2,6.908754779,8,1.945910149,275.0,,3,Social Media Marketing,Croatia
0,1,1,8.294299609,8,3.33220451,500.0,,35,Marketing Strategy & Campaigns,United Kingdom
1,1,1,6.685860947,12,2.708050201,,7.5,50,SEO & Search Engine Marketing,Spain
0,1,2,0.0,8,0.0,500.0,,13,Social Media Marketing,Spain
1,0,0,0.0,2,0.0,,22.5,35,Project Management & Skills,Sweden
1,1,1,0.0,12,0.0,,27.5,35,Digital & Social Media Marketing,Tunisia
1,0,0,0.0,2,0.0,,10.5,8,Influencer & Social Media Marketing,United Kingdom
0,1,1,5.993961427,8,1.609437912,500.0,,8,Marketing Strategy & Campaigns,Latvia
0,0,1,0.0,4,0.0,500.0,,35,Project Management & Skills,Zambia
0,1,2,6.908754779,12,0.0,3000.0,,13,Sales & Marketing Strategy,Poland
1,1,1,4.615120517,12,0.693147181,,8.0,35,SEO & Search Engine Marketing,Uzbekistan
0,0,2,0.0,4,0.0,10.0,,3,Project Management & Skills,India
