Payment_type_Hourly,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Job_Cost,Hourly_Rate,Applicants_Num,Category,Client_Country
0,1,2,0,12,0,500,,8,E-commerce & WordPress Development,United States
0,1,2,6.216606101,12,0.693147181,500,,35,RESTful API Development,Qatar
1,1,2,0,8,0,,56.5,50,Frontend & WordPress Development,United Kingdom
1,1,2,5.993961427,16,1.609437912,,37.5,35,React & Frontend Development,India
0,1,2,9.210440367,16,3.496507561,3000,,35,Frontend Branding Development,United States
0,0,2,0,8,0,10,,13,Google Analytics & Ads Marketing,India
1,1,2,8.517393171,8,0,,40,35,Blockchain & Smart Contracts,France
0,1,2,6.908754779,12,1.945910149,333,,35,API & Data Engineering,Sweden
0,1,2,10.59665973,16,2.772588722,1300,,50,Hybrid & Native App Development,Estonia
1,0,2,0,12,0,,35,35,Algorithm & Backend Programming,United Kingdom
1,1,2,8.853808275,16,4.553876892,,7.5,8,WordPress & Web Development,United Arab Emirates
0,0,2,0,12,0,500,,8,Full-Stack Development,Qatar
1,1,2,11.28979441,16,4.700480366,,30,35,Full-Stack Development,Germany
1,0,2,0,16,0,,19,3,Web & Branding Development,Portugal
0,0,2,0,4,0,10,,18,Social Media Marketing,India
0,0,2,0,8,0,200,,35,3D Design & Animation,Singapore
0,0,2,0,12,0,350,,3,Full-Stack Development,India
1,1,2,11.51293546,16,2.890371758,,17.5,35,Full-Stack Development,Netherlands
0,1,2,8.006700845,12,2.944438979,50,,8,Android App Development,Ukraine
0,1,2,5.993961427,12,1.098612289,497,,8,E-commerce & WordPress Development,India
0,1,2,8.699681401,12,3.610917913,100,,18,Full-Stack Development,Italy
0,0,2,0,12,0,6000,,13,Hybrid & Native App Development,Ukraine
1,1,2,9.903537551,16,2.302585093,,30,35,API & Data Engineering,United Kingdom
1,1,2,10.81979828,8,2.944438979,,22.5,50,Business Strategy & Development,United Kingdom
1,0,2,0,4,0,,30,35,WordPress & Web Development,United States
1,1,2,0,16,0,,25.5,35,Full-Stack Development,Ukraine
0,1,2,0,8,0,400,,35,WordPress & Web Development,Australia
1,1,2,0,16,0,,30,13,Project Management & Skills,Ukraine
1,1,2,3.433987204,8,0,,25,8,Blockchain & Smart Contracts,Pakistan
0,1,2,8.006700845,12,3.871201011,50,,8,Mobile Game Development,Turkey
0,0,2,4.394449155,12,0,3500,,18,Hybrid & Native App Development,Trinidad and Tobago
0,0,2,0,8,0,300,,13,Programming Languages & Web Development,India
1,1,2,8.517393171,16,3.401197382,,15,50,WordPress & Web Development,France
0,1,2,6.398594935,12,1.098612289,225,,13,DevOps & Cloud Platforms,United States
0,1,2,9.210440367,12,1.791759469,300,,18,Algorithm & Backend Programming,Netherlands
0,1,2,6.685860947,12,1.098612289,500,,18,Salesforce & CRM Development,United States
0,1,2,4.110873864,12,0,200,,8,React & Frontend Development,Singapore
0,1,2,5.707110265,12,1.386294361,50,,35,Full-Stack Development,Ireland
0,1,2,2.197224577,8,0.693147181,30,,3,Android & Mobile App Development,India
0,0,2,0,8,0,120,,3,AI & Mobile App Development,United Kingdom
0,1,2,4.615120517,8,0,5,,3,3D Modeling & Engineering,India
1,1,2,4.394449155,16,2.708050201,,21.5,8,Full-Stack Development,Austria
0,0,2,0,8,0,500,,8,Social Media Marketing,India
1,0,2,0,4,0,,6,8,Frontend Branding Development,Pakistan
1,1,2,0,16,0,,37,35,Web & Branding Development,United Kingdom
1,1,2,6.908754779,8,2.995732274,,22.5,35,API Integration & Development,Pakistan
1,1,2,9.210440367,16,1.098612289,,17.5,35,Web Design & Development,United States
0,1,2,0,12,0,50,,3,Mobile Game Development,India
0,1,2,10.30898599,12,3.218875825,300,,13,Marketing Strategy & Campaigns,United States
0,1,2,0,12,0,75,,3,Full-Stack Development,Egypt
0,1,2,10.59665973,12,3.784189634,100,,8,API & Data Engineering,Estonia
0,1,2,0,8,0,35,,3,DevOps & Cloud Platforms,India
1,0,2,0,16,0,,12.5,3,Android App Development,India
1,0,2,0,12,0,,22.5,35,Frontend & WordPress Development,United States
0,1,2,0,16,0,1500,,8,Big Data & Business Analytics,India
1,1,2,7.601402335,8,2.944438979,,30,13,WordPress & Web Development,Italy
1,1,2,7.601402335,16,2.708050201,,20,8,Full-Stack Development,India
1,1,2,9.105090961,16,1.609437912,,30,50,Frontend Branding Development,Sweden
0,0,2,0,8,0,200,,18,E-commerce Marketing & Platforms,Croatia
0,1,2,0,8,0,24,,8,Android Development,India
0,0,2,0,8,0,100,,8,DevOps & Cloud Platforms,Switzerland
1,0,2,0,12,0,,11.5,13,Backend Development,Uzbekistan
1,1,2,9.210440367,8,2.772588722,,22.5,50,Web Design & Development,Hungary
0,1,2,3.433987204,16,0,1000,,35,React & Frontend Development,Pakistan
0,1,2,1.791759469,12,0,100,,3,Big Data & Business Analytics,India
1,0,2,0,12,0,,35,50,Android & Mobile App Development,United Kingdom
1,1,2,4.110873864,16,1.386294361,,30,50,E-commerce Marketing & Platforms,United Kingdom
0,1,2,0,12,0,125,,13,E-commerce & Shopify Platforms,United Kingdom
0,1,2,7.601402335,12,2.48490665,100,,35,WordPress & Web Development,Singapore
0,0,2,0,16,0,700,,35,E-commerce & WordPress Development,United Arab Emirates
0,0,2,0,4,0,20,,13,Full-Stack Development,Nigeria
0,1,2,4.615120517,16,1.098612289,600,,8,Sales & Marketing Strategy,United States
1,1,2,9.210440367,8,4.143134726,,15,50,Web & Branding Development,Germany
1,1,2,5.707110265,16,0,,7.5,8,Full-Stack Development,Ukraine
1,0,2,0,12,0,,35,8,React & Frontend Development,United Kingdom
1,1,2,0,16,0,,17.5,50,Frontend & WordPress Development,Denmark
0,1,2,8.294299609,12,3.091042453,300,,8,Project Management & Skills,India
0,1,2,6.216606101,12,1.386294361,350,,3,Algorithm & Backend Programming,Pakistan
0,1,2,6.908754779,12,0,300,,8,Full-Stack Development,United Kingdom
1,0,2,0,12,0,,37.5,35,Full-Stack Development,United Kingdom
0,1,2,6.908754779,12,1.791759469,250,,35,Frontend Branding Development,United Kingdom
1,1,2,6.908754779,16,3.091042453,,29.5,35,Big Data & Business Analytics,United Kingdom
0,1,2,0,16,0,1800,,8,WordPress & Web Development,India
0,1,2,6.908754779,12,2.995732274,50,,8,API & Data Engineering,India
0,1,2,7.601402335,12,3.218875825,100,,3,Web & Branding Development,Australia
1,1,2,0,16,0,,18.5,35,React & Frontend Development,France
1,1,2,0,16,0,,22.5,13,Backend Development,Pakistan
0,0,2,0,8,0,150,,18,WordPress & Web Development,United Kingdom
1,1,2,9.903537551,16,3.258096538,,18.5,18,E-commerce & WordPress Development,Israel
0,1,2,0,8,0,20,,13,E-commerce Marketing & Platforms,Pakistan
1,1,2,8.006700845,16,3.295836866,,30,35,Programming Languages & Web Development,Norway
1,1,2,6.552507887,8,2.302585093,,62.5,8,Android & Mobile App Development,India
1,1,2,11.51293546,8,4.33073334,,20,50,Full-Stack Development,Belgium
1,1,2,4.110873864,8,1.098612289,,22.5,35,Hybrid & Native App Development,India
0,1,2,6.803505258,12,2.397895273,400,,50,Frontend & WordPress Development,Denmark
1,0,2,0,12,0,,17.5,35,Salesforce & CRM Development,United States
1,1,2,11.51293546,16,4.770684624,,19,18,WordPress & Web Development,United States
0,0,2,0,8,0,80,,13,Salesforce & CRM Development,Pakistan
0,0,2,0,16,0,1000,,18,Android & Mobile App Development,United Kingdom
0,0,2,0,8,0,50,,8,Sales & Marketing Strategy,Netherlands
1,1,2,0,16,0,,25,18,Full-Stack Development,Sweden
1,1,2,0,16,0,,22.5,50,Web Design & Development,United Kingdom
0,1,2,5.303304908,8,2.302585093,10,,13,Frontend & WordPress Development,Greece
1,1,2,8.006700845,16,1.386294361,,22.5,13,E-commerce & Shopify Platforms,United Kingdom
0,1,2,5.707110265,12,0,100,,8,API & Data Engineering,Ukraine
1,0,2,0,4,0,,6,8,Web Design & Development,Pakistan
0,1,2,0,16,0,1500,,50,Frontend Branding Development,United Kingdom
1,1,2,9.903537551,16,3.433987204,,12.5,35,Android & Mobile App Development,Isle of Man
1,1,2,9.903537551,16,2.197224577,,27.5,35,Project Management & Skills,India
1,1,2,11.51293546,16,5.749392986,,57.5,8,Project Management & Skills,Germany
1,0,2,0,16,0,,37,35,React & Frontend Development,Ukraine
1,1,2,8.006700845,16,2.079441542,,9,50,Hybrid & Native App Development,United Kingdom
1,0,2,0,4,0,,22.5,8,Big Data & Business Analytics,South Africa
0,1,2,4.394449155,8,3.828641396,15,,3,Android App Development,India
1,1,2,9.105090961,12,3.295836866,,12.5,35,Full-Stack Development,United Kingdom
0,1,2,8.517393171,8,5.942799375,5,,50,RESTful API Development,United Kingdom
1,0,2,0,8,0,,22.5,3,Blockchain & Smart Contracts,India
0,1,2,6.908754779,12,1.098612289,100,,8,Full-Stack Development,Bangladesh
0,1,2,0,8,0,35,,3,Full-Stack Development,India
1,1,2,11.15626481,16,3.135494216,,9,35,WordPress & Web Development,United States
0,0,2,0,12,0,5000,,35,Algorithm & Backend Programming,Finland
1,0,2,0,12,0,,32.5,35,Frontend & WordPress Development,France
1,1,2,0,16,0,,11,13,Android & Mobile App Development,India
0,1,2,8.517393171,12,3.850147602,50,,13,Blockchain & Smart Contracts,Italy
0,1,2,8.294299609,12,2.63905733,100,,3,Business Strategy & Development,Germany
1,0,2,0,12,0,,15,35,Full-Stack Development,Germany
1,1,2,8.294299609,16,1.098612289,,10,8,Big Data & Business Analytics,India
0,0,2,0,8,0,400,,3,RESTful API Development,Greece
1,0,2,0,4,0,,15,18,Frontend Branding Development,Ireland
1,1,2,9.105090961,16,0,,50,50,RESTful API Development,United Kingdom
1,0,2,0,4,0,,35,35,Business Strategy & Development,Israel
0,1,2,5.303304908,16,1.098612289,980,,13,Big Data & Business Analytics,Spain
0,1,2,9.210440367,16,2.302585093,1000,,18,Full-Stack Development,Canada
1,0,2,0,8,0,,27.5,3,DevOps & Cloud Platforms,India
1,1,2,7.601402335,8,1.945910149,,22.5,50,Frontend & WordPress Development,United States
1,0,2,0,12,0,,20,35,WordPress & Web Development,Jamaica
1,0,2,0,8,0,,50,35,E-commerce & Shopify Platforms,United States
0,1,2,8.699681401,8,4.48863637,15,,50,Hybrid & Native App Development,United States
0,0,2,0,16,0,1500,,13,Full-Stack Development,Netherlands
0,1,2,6.398594935,8,1.386294361,15,,3,Android & Mobile App Development,India
1,0,2,0,4,0,,19,3,RESTful API Development,Pakistan
1,1,2,8.517393171,8,3.091042453,,10,35,Frontend & WordPress Development,United States
0,0,2,0,4,0,40,,3,Data Analysis & Visualization,Pakistan
0,1,2,8.699681401,16,4.043051268,1000,,13,AI & Mobile App Development,Canada
1,1,2,9.210440367,8,2.197224577,,15,3,DevOps & Cloud Platforms,United States
1,1,2,0,4,0,,37.5,50,Frontend & WordPress Development,France
1,1,2,6.803505258,8,1.098612289,,21.5,18,Web & Branding Development,Australia
1,1,2,11.51293546,16,3.044522438,,55,50,Full-Stack Development,United Arab Emirates
1,1,2,11.28979441,16,1.098612289,,25,13,Big Data & Business Analytics,United Kingdom
1,1,2,8.987321813,16,4.836281907,,3,35,E-commerce & Shopify Platforms,United Kingdom
1,1,2,0,16,0,,35,50,Android & Mobile App Development,Australia
1,1,2,6.552507887,16,2.397895273,,11,3,Project Management & Skills,India
0,1,2,5.303304908,8,2.63905733,5,,50,Frontend Branding Development,India
0,1,2,6.908754779,16,2.564949357,10000,,13,Big Data & Business Analytics,India
1,1,2,3.044522438,8,0.693147181,,10,35,Full-Stack Development,Ukraine
1,0,2,0,12,0,,32.5,35,E-commerce & WordPress Development,South Korea
0,1,2,7.601402335,16,2.197224577,2000,,35,Game Development,Ukraine
1,1,2,11.00211651,16,3.688879454,,30,50,Backend Development,Singapore
0,0,2,0,12,0,2500,,35,Android & Mobile App Development,Kenya
0,1,2,6.552507887,16,0.693147181,2500,,18,3D Design & Animation,France
1,1,2,4.615120517,16,0.693147181,,17.5,3,API & Data Engineering,Philippines
0,1,2,9.210440367,12,3.433987204,50,,8,Full-Stack Development,United Kingdom
0,1,2,8.006700845,8,0,25,,3,Data Analysis & Visualization,Italy
0,1,2,0,12,0,300,,35,Frontend Branding Development,United Kingdom
1,1,2,6.908754779,16,2.772588722,,22.5,35,3D Design & Animation,Senegal
0,0,2,0,8,0,400,,18,React & Frontend Development,United Arab Emirates
1,0,2,0,12,0,,7.5,8,Big Data & Business Analytics,Pakistan
0,1,2,5.993961427,8,2.944438979,10,,13,Android App Development,India
0,1,2,11.51293546,12,5.323009979,300,,50,Graphic Design & Illustration,Lithuania
1,0,2,0,8,0,,17.5,3,API & Data Engineering,India
1,0,2,0,12,0,,22.5,8,Project Management & Skills,India
1,0,2,0,8,0,,10,8,WordPress & Web Development,Netherlands
0,0,2,0,12,0,2000,,8,React & Frontend Development,India
0,1,2,8.006700845,8,4.65396035,40,,8,Algorithm & Backend Programming,India
0,0,2,0,8,0,150,,13,API & Data Engineering,India
1,1,2,6.908754779,16,0,,40,13,Testing & Automation,Switzerland
0,0,2,0,12,0,400,,35,WordPress & Web Development,United Arab Emirates
0,1,2,5.303304908,8,1.945910149,7,,13,Frontend & WordPress Development,Singapore
1,0,2,0,4,0,,15,3,Android & Mobile App Development,Kenya
0,1,2,9.210440367,12,2.890371758,100,,8,Data Science & SQL Development,Lithuania
0,1,2,0,16,0,1200,,13,Mobile Game Development,India
1,1,2,9.105090961,16,3.496507561,,37,50,Full-Stack Development,Australia
0,1,2,0,12,0,1500,,50,E-commerce & Shopify Platforms,United States
1,0,2,0,16,0,,8.5,13,Programming Languages & Web Development,India
1,0,2,0,16,0,,55,35,Big Data & Business Analytics,United States
1,1,2,7.601402335,16,1.386294361,,20,35,Web & Branding Development,United States
0,1,2,4.262679877,12,0,250,,35,React & Frontend Development,Morocco
1,1,2,11.15626481,16,0,,25,50,React & Frontend Development,Lithuania
1,0,2,0,12,0,,22.5,3,Frontend Branding Development,Egypt
0,0,2,0,8,0,200,,8,API Integration & Development,Austria
1,1,2,11.28979441,16,4.644390899,,22.5,50,Android & Mobile App Development,France
0,1,2,7.601402335,8,4.077537444,25,,18,Frontend Branding Development,United Kingdom
1,0,2,0,16,0,,40,50,React & Frontend Development,United States
0,1,2,4.394449155,12,0,350,,35,React & Frontend Development,United States
1,1,2,5.707110265,16,1.098612289,,12.5,3,Full-Stack Development,India
0,0,2,0,12,0,150,,13,E-commerce & Shopify Platforms,United States
0,1,2,6.908754779,8,5.164785974,5,,3,Android App Development,India
0,1,2,2.197224577,8,0.693147181,30,,3,DevOps & Cloud Platforms,India
1,1,2,9.210440367,16,1.945910149,,20,3,Full-Stack Development,Estonia
0,0,2,0,12,0,496,,35,Android & Mobile App Development,Qatar
0,0,2,4.394449155,8,0,25,,3,Full-Stack Development,India
0,0,2,0,12,0,1000,,35,Frontend Branding Development,Sweden
1,1,2,1.791759469,16,0.693147181,,32.5,50,RESTful API Development,Netherlands
0,0,2,0,4,0,30,,8,Android & Mobile App Development,United States
0,1,2,8.853808275,8,2.708050201,30,,18,Full-Stack Development,Australia
1,0,2,0,4,0,,56,50,Web & Branding Development,Austria
1,0,2,0,12,0,,22.5,50,WordPress & Web Development,United States
1,1,2,11.51293546,8,4.025351691,,30,50,E-commerce Marketing & Platforms,United Kingdom
1,1,2,8.294299609,8,2.890371758,,40,35,Full-Stack Development,Morocco
1,1,2,11.51293546,8,4.454347296,,30,50,Frontend & WordPress Development,Norway
1,0,2,0,12,0,,34.5,18,Android App Development,India
0,1,2,6.216606101,12,1.386294361,100,,3,Algorithm & Backend Programming,India
1,0,2,0,16,0,,40,50,Android & Mobile App Development,United States
0,1,2,6.685860947,8,4.276666119,10,,3,Algorithm & Backend Programming,United States
1,1,2,4.394449155,16,1.098612289,,17.5,35,React & Frontend Development,India
0,1,2,6.908754779,8,3.496507561,10,,35,Full-Stack Development,France
0,1,2,6.908754779,16,0.693147181,800,,50,E-commerce & WordPress Development,France
0,1,2,9.210440367,8,5.472270674,35,,50,Big Data & Business Analytics,United Kingdom
0,1,2,3.433987204,8,1.386294361,10,,3,Android App Development,India
0,1,2,8.987321813,16,1.945910149,3000,,50,RESTful API Development,Lithuania
0,1,2,6.908754779,12,1.609437912,50,,8,Full-Stack Development,Ukraine
1,1,2,4.394449155,16,4.510859507,,4.5,13,Full-Stack Development,Philippines
1,1,2,10.30898599,8,2.944438979,,45,35,AI & Mobile App Development,Australia
1,0,2,0,12,0,,12.5,13,Full-Stack Development,Ukraine
0,1,2,4.615120517,8,0,20,,18,Social Media Marketing,Israel
0,1,2,9.903537551,12,3.17805383,100,,13,Frontend Branding Development,France
0,1,2,8.853808275,12,2.302585093,150,,35,E-commerce & Shopify Platforms,United States
0,1,2,8.294299609,8,2.079441542,5,,13,Frontend & WordPress Development,Nigeria
0,1,2,9.105090961,8,2.944438979,40,,13,Testing & Automation,Philippines
0,1,2,0,8,0,35,,3,DevOps & Cloud Platforms,India
1,1,2,6.216606101,16,0.693147181,,35,50,Project Management & Skills,United Kingdom
0,1,2,4.262679877,12,0.693147181,200,,3,Android Development,India
1,1,2,9.903537551,16,2.197224577,,37,50,Backend Development,United Kingdom
1,1,2,8.294299609,16,1.098612289,,11,13,Project Management & Skills,India
0,1,2,11.15626481,8,3.258096538,30,,8,API & Data Engineering,Hong Kong
1,1,2,4.615120517,16,1.386294361,,42.5,8,Web & Branding Development,Switzerland
0,1,2,0,12,0,150,,3,AI & Mobile App Development,India
0,0,2,0,8,0,500,,35,E-commerce & Shopify Platforms,Turkey
0,1,2,11.40757606,8,4.709530201,15,,3,Big Data & Business Analytics,Canada
0,1,2,5.993961427,8,3.091042453,10,,35,Android App Development,Turkey
0,1,2,11.40757606,12,4.990432587,70,,35,Programming Languages & Web Development,United States
1,1,2,9.210440367,16,3.258096538,,9,50,Frontend & WordPress Development,Pakistan
0,0,2,0,8,0,130,,13,Web & Branding Development,United Kingdom
0,1,2,0,16,0,5000,,35,Full-Stack Development,Australia
0,1,2,0,12,0,50,,8,Marketing Strategy & Campaigns,Netherlands
1,0,2,0,12,0,,22.5,13,API Integration & Development,Indonesia
0,1,2,7.601402335,8,5.105945474,5,,35,Web & Branding Development,United States
0,0,2,0,16,0,10000,,8,Full-Stack Development,India
0,1,2,4.394449155,8,0,25,,8,Android & Mobile App Development,India
0,0,2,0,12,0,350,,8,React & Frontend Development,India
0,1,2,5.303304908,12,0,120,,35,Frontend & WordPress Development,Canada
0,1,2,8.699681401,12,0.693147181,300,,8,Hybrid & Native App Development,India
0,0,2,0,12,0,2000,,50,Web & Branding Development,Netherlands
1,1,2,6.908754779,16,0,,28.5,50,Testing & Automation,France
1,1,2,0,12,0,,22.5,35,Web & Branding Development,Germany
0,0,2,0,8,0,400,,3,E-commerce Marketing & Platforms,India
0,0,2,0,4,0,20,,8,Data Science & SQL Development,India
0,1,2,0,8,0,25,,3,Android & Mobile App Development,Pakistan
1,1,2,9.903537551,8,3.295836866,,19,50,E-commerce & Shopify Platforms,Ireland
1,1,2,0,12,0,,35,50,Backend Development,Italy
0,0,2,0,12,0,1500,,35,Android & Mobile App Development,Canada
0,0,2,0,8,0,97,,13,Project Management & Skills,India
1,1,2,5.993961427,16,0.693147181,,37,50,Full-Stack Development,United Kingdom
0,1,2,4.394449155,16,3.135494216,25000,,50,Android App Development,Hong Kong
0,1,2,0,8,0,25,,3,Shopify & E-commerce Marketing,Pakistan
1,0,2,4.394449155,12,0,,30,35,Backend Development,South Africa
0,1,2,4.394449155,16,3.135494216,20000,,50,Hybrid & Native App Development,Hong Kong
0,1,2,0,8,0,10,,3,Shopify & E-commerce Marketing,Pakistan
0,0,2,0,16,0,3500,,8,Algorithm & Backend Programming,India
0,1,2,0,8,0,25,,3,Shopify & E-commerce Marketing,Pakistan
1,1,2,10.30898599,16,4.234106505,,15,35,Web & Branding Development,Singapore
0,1,2,0,8,0,25,,3,Shopify & E-commerce Marketing,Pakistan
0,0,2,0,8,0,250,,13,Web Design & Development,India
0,1,2,0,8,0,25,,3,Shopify & E-commerce Marketing,Pakistan
0,0,2,0,12,0,850,,3,Salesforce & CRM Development,Malaysia
0,1,2,8.853808275,12,2.708050201,300,,35,E-commerce & WordPress Development,United States
0,1,2,2.197224577,8,0.693147181,35,,3,Android & Mobile App Development,India
1,1,2,0,16,0,,17.5,50,API & Data Engineering,United Kingdom
1,0,2,0,16,0,,19,13,E-commerce Marketing & Platforms,Indonesia
1,0,2,0,8,0,,15,8,Frontend Branding Development,Netherlands
0,1,2,0,8,0,30,,8,Graphic Design & Illustration,United States
1,1,2,6.908754779,16,1.386294361,,20,13,API & Data Engineering,United Kingdom
1,0,2,0,8,0,,17.5,50,RESTful API Development,Albania
0,1,2,11.51293546,16,0,1000,,3,Hybrid & Native App Development,United States
1,0,2,0,4,0,,10,13,Data Analysis & Visualization,Ireland
0,1,2,6.552507887,12,1.609437912,100,,13,Backend Development,Pakistan
0,0,2,0,12,0,24000,,3,E-commerce & Shopify Platforms,India
0,1,2,9.105090961,12,2.995732274,100,,13,Web & Branding Development,India
0,0,2,0,8,0,34,,3,Android & Mobile App Development,India
1,1,2,9.903537551,16,1.791759469,,27.5,18,Web & Branding Development,United Kingdom
0,1,2,9.210440367,12,5.627621114,250,,18,Full-Stack Development,Australia
1,0,2,0,4,0,,110,18,API & Data Engineering,Switzerland
1,1,2,10.59665973,16,2.833213344,,20,3,Testing & Automation,Germany
0,1,2,9.210440367,12,2.397895273,550,,8,Mobile Game Development,Philippines
1,1,2,7.601402335,16,2.944438979,,7.5,35,Salesforce & CRM Development,Germany
0,1,2,6.216606101,12,1.386294361,75,,8,API & Data Engineering,Nigeria
1,1,2,8.987321813,16,2.833213344,,80,50,Hybrid & Native App Development,United States
0,1,2,0,16,0,600,,35,Frontend & WordPress Development,India
0,0,2,0,8,0,50,,35,WordPress & Web Development,United Arab Emirates
1,0,2,0,12,0,,25,35,Testing & Automation,Hong Kong
1,0,2,0,12,0,,22.5,13,Android & Mobile App Development,United States
1,1,2,4.615120517,8,0.693147181,,17.5,8,Salesforce & CRM Development,Philippines
1,1,2,8.294299609,8,2.48490665,,12.5,35,Shopify & E-commerce Marketing,United Arab Emirates
1,1,2,11.51293546,16,4.744932128,,25,8,Full-Stack Development,France
1,1,2,0,8,0,,39,3,Blockchain & Smart Contracts,Bangladesh
0,0,2,0,8,0,25,,3,RESTful API Development,India
1,1,2,4.615120517,8,0.693147181,,27.5,8,Marketing Automation & CRM,Philippines
0,1,2,8.987321813,8,4.418840608,25,,3,Project Management & Skills,United States
1,1,2,0,16,0,,35,50,Android Development,Australia
0,1,2,7.601402335,8,4.262679877,5,,35,Full-Stack Development,India
0,0,2,0,8,0,500,,35,React & Frontend Development,Qatar
0,1,2,6.398594935,12,0.693147181,240,,3,DevOps & Cloud Platforms,India
1,1,2,9.903537551,16,4.59511985,,17.5,35,WordPress & Web Development,Norway
1,1,2,11.00211651,8,2.48490665,,17.5,3,API Integration & Development,United States
0,0,2,0,12,0,1200,,8,API & Data Engineering,Pakistan
0,1,2,6.908754779,12,2.079441542,160,,35,React & Frontend Development,Ukraine
0,1,2,8.006700845,12,3.610917913,50,,3,RESTful API Development,Pakistan
1,0,2,0,12,0,,35,13,Full-Stack Development,India
1,0,2,0,8,0,,20,35,Frontend & WordPress Development,Ireland
1,1,2,3.044522438,8,0.693147181,,22.5,35,Data Science & SQL Development,Germany
1,1,2,0,16,0,,21,3,Backend Development,India
0,1,2,4.110873864,8,1.386294361,5,,35,Full-Stack Development,Vietnam
1,1,2,4.394449155,8,0.693147181,,20,50,Web & Branding Development,Australia
1,0,2,0,4,0,,22.5,18,Android App Development,United Arab Emirates
0,1,2,6.216606101,8,3.091042453,5,,8,Data Science & SQL Development,Turkey
1,1,2,10.59665973,16,3.555348061,,5.5,13,Project Management & Skills,Belgium
1,1,2,9.210440367,16,4.394449155,,22.5,8,Full-Stack Development,India
1,1,2,8.294299609,16,1.386294361,,22.5,50,Android & Mobile App Development,India
1,1,2,0,16,0,,17.5,18,Blockchain & Smart Contracts,Pakistan
1,1,2,6.908754779,8,0.693147181,,37,13,Full-Stack Development,Israel
1,1,2,6.685860947,16,1.386294361,,25.5,8,E-commerce Marketing & Platforms,India
0,1,2,9.903537551,16,1.386294361,800,,18,Game Development,India
0,1,2,8.699681401,12,2.48490665,200,,18,Web Design & Development,Taiwan
0,1,2,6.685860947,16,0,2700,,50,React & Frontend Development,United States
1,1,2,9.210440367,16,1.791759469,,27.5,18,WordPress & Web Development,United Arab Emirates
0,1,2,6.908754779,12,1.609437912,100,,50,Data Science & SQL Development,India
1,1,2,8.699681401,16,1.945910149,,7.5,50,Hybrid & Native App Development,United States
0,1,2,7.601402335,8,3.871201011,20,,35,Big Data & Business Analytics,Japan
0,0,2,0,8,0,50,,3,Google Analytics & Ads Marketing,Pakistan
1,1,2,11.51293546,16,5.749392986,,45,13,Backend Development,Germany
0,1,2,7.601402335,16,2.302585093,1200,,35,Machine Learning & AI Development,Croatia
1,0,2,0,4,0,,6.5,35,Web & Branding Development,India
0,0,2,0,8,0,100,,8,E-commerce & WordPress Development,Greece
0,0,2,0,8,0,5,,3,Android App Development,India
0,1,2,8.853808275,12,4.59511985,400,,35,Frontend Branding Development,Egypt
0,1,2,0,12,0,300,,18,RESTful API Development,United States
0,1,2,0,16,0,2000,,8,Algorithm & Backend Programming,India
1,1,2,4.394449155,16,2.397895273,,12.5,35,React & Frontend Development,United Arab Emirates
0,1,2,7.601402335,8,2.995732274,25,,35,Algorithm & Backend Programming,India
0,1,2,4.615120517,12,0.693147181,50,,3,Mobile Game Development,United States
0,0,2,0,4,0,22,,3,Android & Mobile App Development,India
0,1,2,10.30898599,12,4.890349128,50,,3,E-commerce & Shopify Platforms,South Africa
0,1,2,1.791759469,8,0.693147181,40,,3,Game Development,Turkey
0,1,2,9.210440367,16,4.442651256,700,,18,Hybrid & Native App Development,India
0,1,2,4.615120517,12,0,50,,35,WordPress & Web Development,Serbia
0,0,2,0,16,0,851,,8,Big Data & Business Analytics,India
0,1,2,8.006700845,8,0.693147181,24,,35,WordPress & Web Development,India
1,1,2,0,16,0,,7.5,8,Full-Stack Development,Saudi Arabia
1,1,2,10.59665973,8,3.496507561,,45,50,Full-Stack Development,Australia
0,0,2,0,12,0,150,,3,React & Frontend Development,India
1,1,2,6.552507887,8,2.397895273,,32,8,WordPress & Web Development,India
0,0,2,0,8,0,200,,8,RESTful API Development,Lithuania
1,1,2,8.517393171,8,1.386294361,,22.5,35,Frontend Branding Development,United Kingdom
1,0,2,0,16,0,,4,3,Social Media Marketing,Pakistan
1,1,2,8.517393171,16,4.077537444,,9,18,Programming Languages & Web Development,India
1,1,2,5.303304908,16,0.693147181,,25,35,Full-Stack Development,India
0,1,2,9.210440367,12,3.295836866,50,,8,Full-Stack Development,Netherlands
1,1,2,10.30898599,16,2.48490665,,17.5,50,Android Development,United States
1,1,2,7.601402335,16,2.48490665,,22.5,3,Backend Development,Vietnam
0,0,2,0,12,0,700,,3,Backend Development,India
1,1,2,4.394449155,16,0.693147181,,32.5,3,Backend Development,India
0,1,2,6.803505258,8,3.091042453,10,,50,Full-Stack Development,Poland
0,0,2,0,8,0,300,,35,Full-Stack Development,India
0,1,2,0,16,0,1500,,50,E-commerce & Shopify Platforms,United States
1,0,2,0,8,0,,23.5,35,E-commerce Marketing & Platforms,United States
0,0,2,0,12,0,2000,,3,Business Strategy & Development,Thailand
0,0,2,0,12,0,1000,,35,Game Development,Singapore
1,1,2,5.707110265,16,0,,25,50,E-commerce & Shopify Platforms,Germany
1,0,2,0,12,0,,22.5,35,Full-Stack Development,United States
0,1,2,6.908754779,16,1.098612289,1200,,8,Backend Development,Bangladesh
1,1,2,3.713572067,16,0.693147181,,32.5,3,Android App Development,Vietnam
